#{"t_start": 1673978156.207302, "env_id": "WurtzReact-v1"}
r,l,t
0.062952,50,750.846587
0.068337,50,753.676609
0.050183,50,756.496698
0.06723,50,759.319631
0.067225,50,762.143141
0.070741,50,764.966969
0.059698,50,767.78999
0.068657,50,770.612331
0.073003,50,773.430417
0.07643,50,776.256941
0.07346,50,779.080707
0.07783,50,781.902099
0.070789,50,784.722698
0.073706,50,787.551515
0.070589,50,790.378352
0.075216,50,793.202084
0.075803,50,796.026403
0.075773,50,798.846913
0.076811,50,801.670998
0.072382,50,804.5018
0.077093,50,807.328465
0.076185,50,810.155223
0.075725,50,812.978511
0.078041,50,815.806306
0.07665,50,818.629129
0.078922,50,821.456643
0.073722,50,824.283273
0.075908,50,827.110738
0.079674,50,829.934619
0.077195,50,832.758076
0.077602,50,835.578445
0.075562,50,838.402001
0.079668,50,841.219434
0.075541,50,844.041139
0.074107,50,846.857183
0.077288,50,849.678984
0.079341,50,852.498309
0.07435,50,855.319033
0.076311,50,858.137289
0.078849,50,860.954751
0.07591,50,863.774228
0.078586,50,866.593595
0.079025,50,869.412962
0.07911,50,872.233016
0.078146,50,875.048842
0.078537,50,877.87487
0.079928,50,880.689225
0.074919,50,883.511986
0.072075,50,886.328204
0.080504,50,889.150699
0.077668,50,891.973626
0.078767,50,894.793525
0.076591,50,897.614702
0.079134,50,900.438481
0.075596,50,903.260571
0.07393,50,906.077202
0.078717,50,908.907283
0.080656,50,911.730902
0.076744,50,914.548264
0.078203,50,917.373549
0.080252,50,920.197809
0.075095,50,923.024276
0.080251,50,925.842173
0.078098,50,928.66416
0.079243,50,931.487349
0.074972,50,934.312499
0.078454,50,937.134147
0.070815,50,939.959008
0.07185,50,942.779022
0.07601,50,945.60748
0.079891,50,948.428505
0.076918,50,951.253033
0.076864,50,954.078729
0.079726,50,956.904385
0.07406,50,959.72342
0.0777,50,962.550429
0.081481,50,965.369193
0.071082,50,968.190934
0.077915,50,971.017589
0.075513,50,973.841574
0.079377,50,976.665326
0.076724,50,979.494111
0.080964,50,982.316314
0.079816,50,985.142791
0.078475,50,987.97033
0.069449,50,990.792788
0.076869,50,993.614856
0.076801,50,996.463135
0.070742,50,999.279918
0.076845,50,1002.104497
0.078993,50,1004.923674
0.079717,50,1007.746886
0.076559,50,1010.565244
0.082136,50,1013.384726
0.077341,50,1016.199763
0.078724,50,1019.018677
0.077828,50,1021.831286
0.080535,50,1024.648731
0.084484,50,1027.469671
0.077406,50,1030.290638
0.07444,50,1033.122842
0.080175,50,1035.940702
0.081838,50,1038.756227
0.083189,50,1041.578749
0.084871,50,1044.395386
0.088061,50,1047.212204
0.08056,50,1050.026472
0.080821,50,1052.846215
0.083504,50,1055.661019
0.073384,50,1058.481671
0.086086,50,1061.303235
0.076807,50,1064.123142
0.085082,50,1066.935311
0.079475,50,1069.757309
0.079506,50,1072.572985
0.077091,50,1075.389831
0.088569,50,1078.21058
0.08378,50,1081.02499
0.080815,50,1083.837158
0.084263,50,1086.650162
0.084572,50,1089.46237
0.089354,50,1092.270746
0.084047,50,1095.085032
0.086371,50,1097.905732
0.083129,50,1100.718116
0.090893,50,1103.635423
0.085244,50,1106.440747
0.080173,50,1109.244735
0.083531,50,1112.047459
0.082794,50,1114.855206
0.08275,50,1117.659002
0.08286,50,1120.468263
